price,,,,,,,,,,,,,,,,,,,,,,,,zips_by_price
442500,,,,,,,,,,,,,,,,,,,,,,,,56
339950,,,,,,,,,,,,,,,,,,,,,,,,31
296000,,,,,,,,,,,,,,,,,,,,,,,,21
305000,,,,,,,,,,,,,,,,,,,,,,,,16
250000,,,,,,,,,,,,,,,,,,,,,,,,23
875000,,,,,,,,,,,,,,,,,,,,,,,,59
575000,,,,,,,,,,,,,,,,,,,,,,,,49
675000,,,,,,,,,,,,,,,,,,,,,,,,60
565000,,,,,,,,,,,,,,,,,,,,,,,,58
600000,,,,,,,,,,,,,,,,,,,,,,,,52
252000,,,,,,,,,,,,,,,,,,,,,,,,7
385000,,,,,,,,,,,,,,,,,,,,,,,,12
525000,,,,,,,,,,,,,,,,,,,,,,,,45
635000,,,,,,,,,,,,,,,,,,,,,,,,21
170500,,,,,,,,,,,,,,,,,,,,,,,,12
232500,,,,,,,,,,,,,,,,,,,,,,,,8
270000,,,,,,,,,,,,,,,,,,,,,,,,16
641250,,,,,,,,,,,,,,,,,,,,,,,,41
530000,,,,,,,,,,,,,,,,,,,,,,,,25
525300,,,,,,,,,,,,,,,,,,,,,,,,54
245000,,,,,,,,,,,,,,,,,,,,,,,,11
290000,,,,,,,,,,,,,,,,,,,,,,,,5
361280,,,,,,,,,,,,,,,,,,,,,,,,27
345000,,,,,,,,,,,,,,,,,,,,,,,,54
330000,,,,,,,,,,,,,,,,,,,,,,,,23
260000,,,,,,,,,,,,,,,,,,,,,,,,20
594950,,,,,,,,,,,,,,,,,,,,,,,,59
299900,,,,,,,,,,,,,,,,,,,,,,,,11
975000,,,,,,,,,,,,,,,,,,,,,,,,68
144975,,,,,,,,,,,,,,,,,,,,,,,,11
439000,,,,,,,,,,,,,,,,,,,,,,,,37
495000,,,,,,,,,,,,,,,,,,,,,,,,43
685650,,,,,,,,,,,,,,,,,,,,,,,,61
856500,,,,,,,,,,,,,,,,,,,,,,,,53
300000,,,,,,,,,,,,,,,,,,,,,,,,36
560000,,,,,,,,,,,,,,,,,,,,,,,,25
387000,,,,,,,,,,,,,,,,,,,,,,,,24
648000,,,,,,,,,,,,,,,,,,,,,,,,62
891500,,,,,,,,,,,,,,,,,,,,,,,,59
865000,,,,,,,,,,,,,,,,,,,,,,,,57
845000,,,,,,,,,,,,,,,,,,,,,,,,29
599950,,,,,,,,,,,,,,,,,,,,,,,,42
1216000,,,,,,,,,,,,,,,,,,,,,,,,62
255000,,,,,,,,,,,,,,,,,,,,,,,,17
495800,,,,,,,,,,,,,,,,,,,,,,,,47
293000,,,,,,,,,,,,,,,,,,,,,,,,35
299000,,,,,,,,,,,,,,,,,,,,,,,,8
550000,,,,,,,,,,,,,,,,,,,,,,,,49
450000,,,,,,,,,,,,,,,,,,,,,,,,45
302200,,,,,,,,,,,,,,,,,,,,,,,,18
308000,,,,,,,,,,,,,,,,,,,,,,,,8
370000,,,,,,,,,,,,,,,,,,,,,,,,32
334000,,,,,,,,,,,,,,,,,,,,,,,,23
384435,,,,,,,,,,,,,,,,,,,,,,,,8
329900,,,,,,,,,,,,,,,,,,,,,,,,17
1610000,,,,,,,,,,,,,,,,,,,,,,,,68
2288000,,,,,,,,,,,,,,,,,,,,,,,,69
409000,,,,,,,,,,,,,,,,,,,,,,,,57
300000,,,,,,,,,,,,,,,,,,,,,,,,7
620000,,,,,,,,,,,,,,,,,,,,,,,,49
772500,,,,,,,,,,,,,,,,,,,,,,,,41
370000,,,,,,,,,,,,,,,,,,,,,,,,29
998160,,,,,,,,,,,,,,,,,,,,,,,,62
759990,,,,,,,,,,,,,,,,,,,,,,,,49
349500,,,,,,,,,,,,,,,,,,,,,,,,50
565000,,,,,,,,,,,,,,,,,,,,,,,,53
430000,,,,,,,,,,,,,,,,,,,,,,,,57
346300,,,,,,,,,,,,,,,,,,,,,,,,17
595000,,,,,,,,,,,,,,,,,,,,,,,,60
537000,,,,,,,,,,,,,,,,,,,,,,,,57
232000,,,,,,,,,,,,,,,,,,,,,,,,2
230000,,,,,,,,,,,,,,,,,,,,,,,,8
715000,,,,,,,,,,,,,,,,,,,,,,,,27
600000,,,,,,,,,,,,,,,,,,,,,,,,38
540000,,,,,,,,,,,,,,,,,,,,,,,,55
529950,,,,,,,,,,,,,,,,,,,,,,,,42
599000,,,,,,,,,,,,,,,,,,,,,,,,50
445830,,,,,,,,,,,,,,,,,,,,,,,,34
439900,,,,,,,,,,,,,,,,,,,,,,,,25
400000,,,,,,,,,,,,,,,,,,,,,,,,21
303210,,,,,,,,,,,,,,,,,,,,,,,,17
482500,,,,,,,,,,,,,,,,,,,,,,,,50
325000,,,,,,,,,,,,,,,,,,,,,,,,9
1051000,,,,,,,,,,,,,,,,,,,,,,,,52
780000,,,,,,,,,,,,,,,,,,,,,,,,49
440000,,,,,,,,,,,,,,,,,,,,,,,,59
450000,,,,,,,,,,,,,,,,,,,,,,,,60
685000,,,,,,,,,,,,,,,,,,,,,,,,38
435000,,,,,,,,,,,,,,,,,,,,,,,,29
560000,,,,,,,,,,,,,,,,,,,,,,,,19
330000,,,,,,,,,,,,,,,,,,,,,,,,14
379950,,,,,,,,,,,,,,,,,,,,,,,,24
1250000,,,,,,,,,,,,,,,,,,,,,,,,63
678100,,,,,,,,,,,,,,,,,,,,,,,,48
829000,,,,,,,,,,,,,,,,,,,,,,,,56
660000,,,,,,,,,,,,,,,,,,,,,,,,50
640000,,,,,,,,,,,,,,,,,,,,,,,,54
375000,,,,,,,,,,,,,,,,,,,,,,,,50
216000,,,,,,,,,,,,,,,,,,,,,,,,27
885000,,,,,,,,,,,,,,,,,,,,,,,,56
375000,,,,,,,,,,,,,,,,,,,,,,,,37
219900,,,,,,,,,,,,,,,,,,,,,,,,14
169000,,,,,,,,,,,,,,,,,,,,,,,,7
212000,,,,,,,,,,,,,,,,,,,,,,,,8
210000,,,,,,,,,,,,,,,,,,,,,,,,17
505000,,,,,,,,,,,,,,,,,,,,,,,,67
407000,,,,,,,,,,,,,,,,,,,,,,,,43
730000,,,,,,,,,,,,,,,,,,,,,,,,38
1234580,,,,,,,,,,,,,,,,,,,,,,,,47
326000,,,,,,,,,,,,,,,,,,,,,,,,20
1180000,,,,,,,,,,,,,,,,,,,,,,,,68
330000,,,,,,,,,,,,,,,,,,,,,,,,46
407450,,,,,,,,,,,,,,,,,,,,,,,,26
440000,,,,,,,,,,,,,,,,,,,,,,,,6
265500,,,,,,,,,,,,,,,,,,,,,,,,17
631000,,,,,,,,,,,,,,,,,,,,,,,,12
372500,,,,,,,,,,,,,,,,,,,,,,,,18
775900,,,,,,,,,,,,,,,,,,,,,,,,59
472000,,,,,,,,,,,,,,,,,,,,,,,,29
276000,,,,,,,,,,,,,,,,,,,,,,,,16
521000,,,,,,,,,,,,,,,,,,,,,,,,39
965800,,,,,,,,,,,,,,,,,,,,,,,,69
540000,,,,,,,,,,,,,,,,,,,,,,,,27
990000,,,,,,,,,,,,,,,,,,,,,,,,47
592500,,,,,,,,,,,,,,,,,,,,,,,,46
268000,,,,,,,,,,,,,,,,,,,,,,,,19
570000,,,,,,,,,,,,,,,,,,,,,,,,48
505000,,,,,,,,,,,,,,,,,,,,,,,,42
515000,,,,,,,,,,,,,,,,,,,,,,,,31
485000,,,,,,,,,,,,,,,,,,,,,,,,31
649950,,,,,,,,,,,,,,,,,,,,,,,,48
539000,,,,,,,,,,,,,,,,,,,,,,,,57
272000,,,,,,,,,,,,,,,,,,,,,,,,18
525000,,,,,,,,,,,,,,,,,,,,,,,,34
405000,,,,,,,,,,,,,,,,,,,,,,,,42
438000,,,,,,,,,,,,,,,,,,,,,,,,22
960000,,,,,,,,,,,,,,,,,,,,,,,,54
235000,,,,,,,,,,,,,,,,,,,,,,,,11
559000,,,,,,,,,,,,,,,,,,,,,,,,27
540000,,,,,,,,,,,,,,,,,,,,,,,,20
560000,,,,,,,,,,,,,,,,,,,,,,,,67
409000,,,,,,,,,,,,,,,,,,,,,,,,20
253500,,,,,,,,,,,,,,,,,,,,,,,,14
419000,,,,,,,,,,,,,,,,,,,,,,,,31
791000,,,,,,,,,,,,,,,,,,,,,,,,43
1101000,,,,,,,,,,,,,,,,,,,,,,,,48
795000,,,,,,,,,,,,,,,,,,,,,,,,49
649950,,,,,,,,,,,,,,,,,,,,,,,,32
480500,,,,,,,,,,,,,,,,,,,,,,,,40
227950,,,,,,,,,,,,,,,,,,,,,,,,5
416286,,,,,,,,,,,,,,,,,,,,,,,,47
710000,,,,,,,,,,,,,,,,,,,,,,,,46
560000,,,,,,,,,,,,,,,,,,,,,,,,50
270000,,,,,,,,,,,,,,,,,,,,,,,,7
380000,,,,,,,,,,,,,,,,,,,,,,,,25
490000,,,,,,,,,,,,,,,,,,,,,,,,60
458000,,,,,,,,,,,,,,,,,,,,,,,,32
265000,,,,,,,,,,,,,,,,,,,,,,,,27
735000,,,,,,,,,,,,,,,,,,,,,,,,23
280000,,,,,,,,,,,,,,,,,,,,,,,,17
620000,,,,,,,,,,,,,,,,,,,,,,,,57
464000,,,,,,,,,,,,,,,,,,,,,,,,50
775000,,,,,,,,,,,,,,,,,,,,,,,,69
435000,,,,,,,,,,,,,,,,,,,,,,,,34
240000,,,,,,,,,,,,,,,,,,,,,,,,7
513000,,,,,,,,,,,,,,,,,,,,,,,,43
295000,,,,,,,,,,,,,,,,,,,,,,,,20
407500,,,,,,,,,,,,,,,,,,,,,,,,35
446000,,,,,,,,,,,,,,,,,,,,,,,,37
349950,,,,,,,,,,,,,,,,,,,,,,,,28
280000,,,,,,,,,,,,,,,,,,,,,,,,16
240000,,,,,,,,,,,,,,,,,,,,,,,,33
207000,,,,,,,,,,,,,,,,,,,,,,,,19
646000,,,,,,,,,,,,,,,,,,,,,,,,62
425000,,,,,,,,,,,,,,,,,,,,,,,,50
235000,,,,,,,,,,,,,,,,,,,,,,,,7
975000,,,,,,,,,,,,,,,,,,,,,,,,61
608000,,,,,,,,,,,,,,,,,,,,,,,,48
343000,,,,,,,,,,,,,,,,,,,,,,,,23
240000,,,,,,,,,,,,,,,,,,,,,,,,11
287000,,,,,,,,,,,,,,,,,,,,,,,,2
534950,,,,,,,,,,,,,,,,,,,,,,,,53
525000,,,,,,,,,,,,,,,,,,,,,,,,28
289000,,,,,,,,,,,,,,,,,,,,,,,,4
1695000,,,,,,,,,,,,,,,,,,,,,,,,65
788000,,,,,,,,,,,,,,,,,,,,,,,,61
375000,,,,,,,,,,,,,,,,,,,,,,,,51
335000,,,,,,,,,,,,,,,,,,,,,,,,35
397000,,,,,,,,,,,,,,,,,,,,,,,,47
1067000,,,,,,,,,,,,,,,,,,,,,,,,62
280000,,,,,,,,,,,,,,,,,,,,,,,,25
1480000,,,,,,,,,,,,,,,,,,,,,,,,51
715000,,,,,,,,,,,,,,,,,,,,,,,,43
715000,,,,,,,,,,,,,,,,,,,,,,,,57
388000,,,,,,,,,,,,,,,,,,,,,,,,20
311000,,,,,,,,,,,,,,,,,,,,,,,,19
735000,,,,,,,,,,,,,,,,,,,,,,,,31
315000,,,,,,,,,,,,,,,,,,,,,,,,35
271000,,,,,,,,,,,,,,,,,,,,,,,,10
424950,,,,,,,,,,,,,,,,,,,,,,,,7
785000,,,,,,,,,,,,,,,,,,,,,,,,57
1395000,,,,,,,,,,,,,,,,,,,,,,,,68
490000,,,,,,,,,,,,,,,,,,,,,,,,57
528000,,,,,,,,,,,,,,,,,,,,,,,,37
290000,,,,,,,,,,,,,,,,,,,,,,,,18
405100,,,,,,,,,,,,,,,,,,,,,,,,24
480000,,,,,,,,,,,,,,,,,,,,,,,,52
150000,,,,,,,,,,,,,,,,,,,,,,,,7
577000,,,,,,,,,,,,,,,,,,,,,,,,48
1925000,,,,,,,,,,,,,,,,,,,,,,,,58
395300,,,,,,,,,,,,,,,,,,,,,,,,45
253000,,,,,,,,,,,,,,,,,,,,,,,,11
435000,,,,,,,,,,,,,,,,,,,,,,,,27
470000,,,,,,,,,,,,,,,,,,,,,,,,53
272000,,,,,,,,,,,,,,,,,,,,,,,,15
400000,,,,,,,,,,,,,,,,,,,,,,,,54
449950,,,,,,,,,,,,,,,,,,,,,,,,43
400000,,,,,,,,,,,,,,,,,,,,,,,,28
399950,,,,,,,,,,,,,,,,,,,,,,,,54
1250000,,,,,,,,,,,,,,,,,,,,,,,,63
850000,,,,,,,,,,,,,,,,,,,,,,,,62
950000,,,,,,,,,,,,,,,,,,,,,,,,39
392500,,,,,,,,,,,,,,,,,,,,,,,,47
555000,,,,,,,,,,,,,,,,,,,,,,,,48
369946,,,,,,,,,,,,,,,,,,,,,,,,21
360000,,,,,,,,,,,,,,,,,,,,,,,,35
425000,,,,,,,,,,,,,,,,,,,,,,,,52
575000,,,,,,,,,,,,,,,,,,,,,,,,58
459000,,,,,,,,,,,,,,,,,,,,,,,,37
449000,,,,,,,,,,,,,,,,,,,,,,,,46
294000,,,,,,,,,,,,,,,,,,,,,,,,7
168500,,,,,,,,,,,,,,,,,,,,,,,,14
303000,,,,,,,,,,,,,,,,,,,,,,,,14
2479000,,,,,,,,,,,,,,,,,,,,,,,,66
340000,,,,,,,,,,,,,,,,,,,,,,,,35
525000,,,,,,,,,,,,,,,,,,,,,,,,41
300000,,,,,,,,,,,,,,,,,,,,,,,,16
517500,,,,,,,,,,,,,,,,,,,,,,,,58
212625,,,,,,,,,,,,,,,,,,,,,,,,27
399000,,,,,,,,,,,,,,,,,,,,,,,,23
326188,,,,,,,,,,,,,,,,,,,,,,,,56
1070000,,,,,,,,,,,,,,,,,,,,,,,,62
499000,,,,,,,,,,,,,,,,,,,,,,,,42
280000,,,,,,,,,,,,,,,,,,,,,,,,43
1280000,,,,,,,,,,,,,,,,,,,,,,,,67
189650,,,,,,,,,,,,,,,,,,,,,,,,11
625000,,,,,,,,,,,,,,,,,,,,,,,,60
234950,,,,,,,,,,,,,,,,,,,,,,,,5
590000,,,,,,,,,,,,,,,,,,,,,,,,48
439000,,,,,,,,,,,,,,,,,,,,,,,,23
530100,,,,,,,,,,,,,,,,,,,,,,,,41
498000,,,,,,,,,,,,,,,,,,,,,,,,50
680000,,,,,,,,,,,,,,,,,,,,,,,,55
417000,,,,,,,,,,,,,,,,,,,,,,,,22
386500,,,,,,,,,,,,,,,,,,,,,,,,32
325000,,,,,,,,,,,,,,,,,,,,,,,,11
479000,,,,,,,,,,,,,,,,,,,,,,,,53
382495,,,,,,,,,,,,,,,,,,,,,,,,21
259000,,,,,,,,,,,,,,,,,,,,,,,,33
733500,,,,,,,,,,,,,,,,,,,,,,,,50
389000,,,,,,,,,,,,,,,,,,,,,,,,23
319950,,,,,,,,,,,,,,,,,,,,,,,,21
206000,,,,,,,,,,,,,,,,,,,,,,,,1
630000,,,,,,,,,,,,,,,,,,,,,,,,32
655000,,,,,,,,,,,,,,,,,,,,,,,,53
607500,,,,,,,,,,,,,,,,,,,,,,,,41
533000,,,,,,,,,,,,,,,,,,,,,,,,47
340000,,,,,,,,,,,,,,,,,,,,,,,,39
370000,,,,,,,,,,,,,,,,,,,,,,,,24
417000,,,,,,,,,,,,,,,,,,,,,,,,63
408200,,,,,,,,,,,,,,,,,,,,,,,,16
549900,,,,,,,,,,,,,,,,,,,,,,,,17
535000,,,,,,,,,,,,,,,,,,,,,,,,42
325000,,,,,,,,,,,,,,,,,,,,,,,,37
978000,,,,,,,,,,,,,,,,,,,,,,,,63
725000,,,,,,,,,,,,,,,,,,,,,,,,35
225000,,,,,,,,,,,,,,,,,,,,,,,,13
608000,,,,,,,,,,,,,,,,,,,,,,,,56
436000,,,,,,,,,,,,,,,,,,,,,,,,39
1960000,,,,,,,,,,,,,,,,,,,,,,,,61
525000,,,,,,,,,,,,,,,,,,,,,,,,60
1000000,,,,,,,,,,,,,,,,,,,,,,,,68
479000,,,,,,,,,,,,,,,,,,,,,,,,37
468000,,,,,,,,,,,,,,,,,,,,,,,,54
650000,,,,,,,,,,,,,,,,,,,,,,,,60
257500,,,,,,,,,,,,,,,,,,,,,,,,7
559900,,,,,,,,,,,,,,,,,,,,,,,,32
899000,,,,,,,,,,,,,,,,,,,,,,,,59
550000,,,,,,,,,,,,,,,,,,,,,,,,11
367999,,,,,,,,,,,,,,,,,,,,,,,,7
940000,,,,,,,,,,,,,,,,,,,,,,,,67
245560,,,,,,,,,,,,,,,,,,,,,,,,54
325000,,,,,,,,,,,,,,,,,,,,,,,,37
1028000,,,,,,,,,,,,,,,,,,,,,,,,58
246900,,,,,,,,,,,,,,,,,,,,,,,,5
289275,,,,,,,,,,,,,,,,,,,,,,,,28
520000,,,,,,,,,,,,,,,,,,,,,,,,42
690000,,,,,,,,,,,,,,,,,,,,,,,,47
413252,,,,,,,,,,,,,,,,,,,,,,,,41
250000,,,,,,,,,,,,,,,,,,,,,,,,16
692500,,,,,,,,,,,,,,,,,,,,,,,,37
199950,,,,,,,,,,,,,,,,,,,,,,,,25
925000,,,,,,,,,,,,,,,,,,,,,,,,43
775000,,,,,,,,,,,,,,,,,,,,,,,,53
490000,,,,,,,,,,,,,,,,,,,,,,,,46
330000,,,,,,,,,,,,,,,,,,,,,,,,2
1365000,,,,,,,,,,,,,,,,,,,,,,,,55
820000,,,,,,,,,,,,,,,,,,,,,,,,64
343000,,,,,,,,,,,,,,,,,,,,,,,,43
255000,,,,,,,,,,,,,,,,,,,,,,,,14
312500,,,,,,,,,,,,,,,,,,,,,,,,17
655000,,,,,,,,,,,,,,,,,,,,,,,,38
530000,,,,,,,,,,,,,,,,,,,,,,,,57
954500,,,,,,,,,,,,,,,,,,,,,,,,52
459900,,,,,,,,,,,,,,,,,,,,,,,,37
550000,,,,,,,,,,,,,,,,,,,,,,,,19
639000,,,,,,,,,,,,,,,,,,,,,,,,57
270000,,,,,,,,,,,,,,,,,,,,,,,,35
433500,,,,,,,,,,,,,,,,,,,,,,,,23
565000,,,,,,,,,,,,,,,,,,,,,,,,27
597500,,,,,,,,,,,,,,,,,,,,,,,,53
525000,,,,,,,,,,,,,,,,,,,,,,,,22
220000,,,,,,,,,,,,,,,,,,,,,,,,6
235000,,,,,,,,,,,,,,,,,,,,,,,,18
321000,,,,,,,,,,,,,,,,,,,,,,,,37
275000,,,,,,,,,,,,,,,,,,,,,,,,40
535000,,,,,,,,,,,,,,,,,,,,,,,,40
390000,,,,,,,,,,,,,,,,,,,,,,,,33
705000,,,,,,,,,,,,,,,,,,,,,,,,68
365000,,,,,,,,,,,,,,,,,,,,,,,,25
350000,,,,,,,,,,,,,,,,,,,,,,,,33
395000,,,,,,,,,,,,,,,,,,,,,,,,46
503000,,,,,,,,,,,,,,,,,,,,,,,,37
193500,,,,,,,,,,,,,,,,,,,,,,,,29
664000,,,,,,,,,,,,,,,,,,,,,,,,23
285000,,,,,,,,,,,,,,,,,,,,,,,,14
530000,,,,,,,,,,,,,,,,,,,,,,,,60
556000,,,,,,,,,,,,,,,,,,,,,,,,63
290000,,,,,,,,,,,,,,,,,,,,,,,,9
370000,,,,,,,,,,,,,,,,,,,,,,,,22
607000,,,,,,,,,,,,,,,,,,,,,,,,40
200000,,,,,,,,,,,,,,,,,,,,,,,,33
521000,,,,,,,,,,,,,,,,,,,,,,,,32
535000,,,,,,,,,,,,,,,,,,,,,,,,21
560000,,,,,,,,,,,,,,,,,,,,,,,,43
465000,,,,,,,,,,,,,,,,,,,,,,,,46
498500,,,,,,,,,,,,,,,,,,,,,,,,35
590000,,,,,,,,,,,,,,,,,,,,,,,,26
749000,,,,,,,,,,,,,,,,,,,,,,,,52
605000,,,,,,,,,,,,,,,,,,,,,,,,42
465000,,,,,,,,,,,,,,,,,,,,,,,,7
743000,,,,,,,,,,,,,,,,,,,,,,,,68
425000,,,,,,,,,,,,,,,,,,,,,,,,48
875000,,,,,,,,,,,,,,,,,,,,,,,,69
385000,,,,,,,,,,,,,,,,,,,,,,,,54
410000,,,,,,,,,,,,,,,,,,,,,,,,37
239800,,,,,,,,,,,,,,,,,,,,,,,,16
699000,,,,,,,,,,,,,,,,,,,,,,,,53
974350,,,,,,,,,,,,,,,,,,,,,,,,62
285000,,,,,,,,,,,,,,,,,,,,,,,,17
380000,,,,,,,,,,,,,,,,,,,,,,,,35
86500,,,,,,,,,,,,,,,,,,,,,,,,7
319500,,,,,,,,,,,,,,,,,,,,,,,,35
425000,,,,,,,,,,,,,,,,,,,,,,,,32
575000,,,,,,,,,,,,,,,,,,,,,,,,60
799000,,,,,,,,,,,,,,,,,,,,,,,,58
240000,,,,,,,,,,,,,,,,,,,,,,,,14
357950,,,,,,,,,,,,,,,,,,,,,,,,42
550000,,,,,,,,,,,,,,,,,,,,,,,,42
275000,,,,,,,,,,,,,,,,,,,,,,,,23
480000,,,,,,,,,,,,,,,,,,,,,,,,59
110000,,,,,,,,,,,,,,,,,,,,,,,,21
548000,,,,,,,,,,,,,,,,,,,,,,,,42
335750,,,,,,,,,,,,,,,,,,,,,,,,15
425000,,,,,,,,,,,,,,,,,,,,,,,,21
292500,,,,,,,,,,,,,,,,,,,,,,,,14
330000,,,,,,,,,,,,,,,,,,,,,,,,24
554820,,,,,,,,,,,,,,,,,,,,,,,,33
582000,,,,,,,,,,,,,,,,,,,,,,,,50
557000,,,,,,,,,,,,,,,,,,,,,,,,50
950000,,,,,,,,,,,,,,,,,,,,,,,,69
212644,,,,,,,,,,,,,,,,,,,,,,,,26
354000,,,,,,,,,,,,,,,,,,,,,,,,27
500000,,,,,,,,,,,,,,,,,,,,,,,,38
240000,,,,,,,,,,,,,,,,,,,,,,,,3
971971,,,,,,,,,,,,,,,,,,,,,,,,35
412000,,,,,,,,,,,,,,,,,,,,,,,,27
408000,,,,,,,,,,,,,,,,,,,,,,,,14
583500,,,,,,,,,,,,,,,,,,,,,,,,53
1454000,,,,,,,,,,,,,,,,,,,,,,,,60
222000,,,,,,,,,,,,,,,,,,,,,,,,32
278000,,,,,,,,,,,,,,,,,,,,,,,,11
450000,,,,,,,,,,,,,,,,,,,,,,,,37
510000,,,,,,,,,,,,,,,,,,,,,,,,63
887250,,,,,,,,,,,,,,,,,,,,,,,,25
308950,,,,,,,,,,,,,,,,,,,,,,,,13
730000,,,,,,,,,,,,,,,,,,,,,,,,61
1220000,,,,,,,,,,,,,,,,,,,,,,,,41
625700,,,,,,,,,,,,,,,,,,,,,,,,44
197400,,,,,,,,,,,,,,,,,,,,,,,,8
499000,,,,,,,,,,,,,,,,,,,,,,,,43
360000,,,,,,,,,,,,,,,,,,,,,,,,18
357000,,,,,,,,,,,,,,,,,,,,,,,,22
337500,,,,,,,,,,,,,,,,,,,,,,,,12
700000,,,,,,,,,,,,,,,,,,,,,,,,39
303000,,,,,,,,,,,,,,,,,,,,,,,,13
780000,,,,,,,,,,,,,,,,,,,,,,,,24
890000,,,,,,,,,,,,,,,,,,,,,,,,35
545000,,,,,,,,,,,,,,,,,,,,,,,,20
413107,,,,,,,,,,,,,,,,,,,,,,,,45
770000,,,,,,,,,,,,,,,,,,,,,,,,65
495000,,,,,,,,,,,,,,,,,,,,,,,,46
815000,,,,,,,,,,,,,,,,,,,,,,,,59
505000,,,,,,,,,,,,,,,,,,,,,,,,59
235000,,,,,,,,,,,,,,,,,,,,,,,,23
248000,,,,,,,,,,,,,,,,,,,,,,,,15
227000,,,,,,,,,,,,,,,,,,,,,,,,15
660000,,,,,,,,,,,,,,,,,,,,,,,,54
549950,,,,,,,,,,,,,,,,,,,,,,,,45
700000,,,,,,,,,,,,,,,,,,,,,,,,43
331000,,,,,,,,,,,,,,,,,,,,,,,,35
1500000,,,,,,,,,,,,,,,,,,,,,,,,51
405500,,,,,,,,,,,,,,,,,,,,,,,,24
550000,,,,,,,,,,,,,,,,,,,,,,,,57
225000,,,,,,,,,,,,,,,,,,,,,,,,27
580000,,,,,,,,,,,,,,,,,,,,,,,,47
561000,,,,,,,,,,,,,,,,,,,,,,,,39
415000,,,,,,,,,,,,,,,,,,,,,,,,39
290000,,,,,,,,,,,,,,,,,,,,,,,,25
820000,,,,,,,,,,,,,,,,,,,,,,,,57
667400,,,,,,,,,,,,,,,,,,,,,,,,40
590000,,,,,,,,,,,,,,,,,,,,,,,,63
525000,,,,,,,,,,,,,,,,,,,,,,,,6
555000,,,,,,,,,,,,,,,,,,,,,,,,49
235000,,,,,,,,,,,,,,,,,,,,,,,,23
645000,,,,,,,,,,,,,,,,,,,,,,,,55
465000,,,,,,,,,,,,,,,,,,,,,,,,43
340000,,,,,,,,,,,,,,,,,,,,,,,,7
393000,,,,,,,,,,,,,,,,,,,,,,,,57
299950,,,,,,,,,,,,,,,,,,,,,,,,5
1289990,,,,,,,,,,,,,,,,,,,,,,,,59
590000,,,,,,,,,,,,,,,,,,,,,,,,48
355000,,,,,,,,,,,,,,,,,,,,,,,,37
555000,,,,,,,,,,,,,,,,,,,,,,,,53
110000,,,,,,,,,,,,,,,,,,,,,,,,6
370000,,,,,,,,,,,,,,,,,,,,,,,,35
810000,,,,,,,,,,,,,,,,,,,,,,,,58
358000,,,,,,,,,,,,,,,,,,,,,,,,22
447000,,,,,,,,,,,,,,,,,,,,,,,,37
630000,,,,,,,,,,,,,,,,,,,,,,,,53
217450,,,,,,,,,,,,,,,,,,,,,,,,20
814000,,,,,,,,,,,,,,,,,,,,,,,,23
450000,,,,,,,,,,,,,,,,,,,,,,,,62
1500000,,,,,,,,,,,,,,,,,,,,,,,,69
1099880,,,,,,,,,,,,,,,,,,,,,,,,58
231500,,,,,,,,,,,,,,,,,,,,,,,,9
680000,,,,,,,,,,,,,,,,,,,,,,,,39
540000,,,,,,,,,,,,,,,,,,,,,,,,16
510000,,,,,,,,,,,,,,,,,,,,,,,,43
466200,,,,,,,,,,,,,,,,,,,,,,,,52
554000,,,,,,,,,,,,,,,,,,,,,,,,56
862500,,,,,,,,,,,,,,,,,,,,,,,,58
1095000,,,,,,,,,,,,,,,,,,,,,,,,47
475000,,,,,,,,,,,,,,,,,,,,,,,,37
291750,,,,,,,,,,,,,,,,,,,,,,,,33
489950,,,,,,,,,,,,,,,,,,,,,,,,41
385000,,,,,,,,,,,,,,,,,,,,,,,,31
355000,,,,,,,,,,,,,,,,,,,,,,,,7
450000,,,,,,,,,,,,,,,,,,,,,,,,23
419000,,,,,,,,,,,,,,,,,,,,,,,,21
1295000,,,,,,,,,,,,,,,,,,,,,,,,54
898000,,,,,,,,,,,,,,,,,,,,,,,,58
1650000,,,,,,,,,,,,,,,,,,,,,,,,60
355000,,,,,,,,,,,,,,,,,,,,,,,,27
222000,,,,,,,,,,,,,,,,,,,,,,,,21
240500,,,,,,,,,,,,,,,,,,,,,,,,20
245000,,,,,,,,,,,,,,,,,,,,,,,,13
849990,,,,,,,,,,,,,,,,,,,,,,,,57
823000,,,,,,,,,,,,,,,,,,,,,,,,41
760000,,,,,,,,,,,,,,,,,,,,,,,,54
380000,,,,,,,,,,,,,,,,,,,,,,,,19
525000,,,,,,,,,,,,,,,,,,,,,,,,18
555000,,,,,,,,,,,,,,,,,,,,,,,,48
680000,,,,,,,,,,,,,,,,,,,,,,,,61
390000,,,,,,,,,,,,,,,,,,,,,,,,14
330000,,,,,,,,,,,,,,,,,,,,,,,,41
850000,,,,,,,,,,,,,,,,,,,,,,,,47
325000,,,,,,,,,,,,,,,,,,,,,,,,16
565000,,,,,,,,,,,,,,,,,,,,,,,,39
289900,,,,,,,,,,,,,,,,,,,,,,,,18
250000,,,,,,,,,,,,,,,,,,,,,,,,16
375000,,,,,,,,,,,,,,,,,,,,,,,,41
499000,,,,,,,,,,,,,,,,,,,,,,,,41
477000,,,,,,,,,,,,,,,,,,,,,,,,32
154500,,,,,,,,,,,,,,,,,,,,,,,,4
319990,,,,,,,,,,,,,,,,,,,,,,,,10
375000,,,,,,,,,,,,,,,,,,,,,,,,39
